txid,timestamp,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,src_ip,src_port,dst_ip,dst_port,country,asn,scenario_id
c09fc95a723d5439704483e2b9daa36bb966d8b07a95b3c203c2857141586c10,2026-01-01T00:10:46+00:00,"['1g3KVQKmsXUf6W7FPdM5iZJTuem7XAZLXu', '1UQPjgttVrS5GPN9n91mA9vVgU7jYWj236', '1m5VCieJbcnfcGFnm86dZdUcGQL3Q9kMiS', '1NSLzE9yf14ZcgN1td5NYkCYM1qrUmGzjT']","['1jest9iABgyYbtEr2hsneg6VdCkCnguzuD', '1rE6cMNYVQ5qpwNKVEZtij9HqzcJEPaj3Y', '1ee1yQ6qrt7Wp7iDa6ULbHuwBwxLZFaaUm', '1wBJZ9oQJ9BbvKcJsJwcqm1QE9zmuajxdQ', 'bc1qw52e5wdzzu4uswld0p2nyltda5tfjup6tn8qg6', 'bc1qm2qg0aumcpt47mnygjq8lwt54l8yl23dan7k83', '37QamrDtR5ThHHTjG2sMh1mRk8zuxiUojg', '1ANsJ3jN9WbSKzunVebvJ5MX6r4y4iWFNG', 'bc1q9watlxtlh0n02emqlp8q5fexqgjldwl2ctxw0l', 'bc1qwt2exh63myqvgtcdqgp5p8vpwgrzsczkjkm97f']","[12292115044, 1603567576, 13275962567, 1145962600]","[1786278874, 1786278874, 1786278874, 1786278874, 1786278874, 1786278874, 1786278874, 1786278874, 1786278874, 12241062490]",35431,P2WPKH,45.46.116.95,1351,31.46.139.174,8333,US,9009,SCEN_BENIGN_HIGH_VOL_00015
61ed91194b2c88abec292caf0134d9c1362a55f2fe1640fa47f349f12fc01405,2026-01-01T00:11:32+00:00,['bc1qxnt5m60ss5rcecpw3p3v0e4gly56d49yf29grp'],"['bc1qv6e63yahuxu890zrz2ec7k86lgy47zl2hwddhk', 'bc1qqmgszldq7dr5klvay27rxdt9l3kl02gruk8eu9']",[140203581],"[114310649, 25882508]",10424,P2WPKH,45.187.176.14,39957,62.214.1.145,8333,US,24940,SCEN_NORMAL_00016
5c1fec9517cd18982be2e4f102174be67a2d735cf75f1bcc6b77e0f42ebfdee6,2026-01-01T00:12:29+00:00,['bc1qy0jgp7zre6wcv53jnte5jwt7dup4zrpneyy6vu'],"['bc1q2vfgkdyduwk5yx3mc3j8jfkefq4kvmfwqwgkmk', 'bc1qyatj9k0n5p95jjj9fue4ur0hfx45mf7dj98n2c']",[249115025],"[142357609, 106745937]",11479,P2WPKH,185.172.12.80,48073,93.72.201.164,8333,GB,16509,SCEN_NORMAL_00017
99155f001856ee541d21e7f57179e18070936e1c271744d0455c7d315c6cc580,2026-01-01T00:13:01+00:00,"['1uN4secx3j93YNyj93HSsze4yWKEe2hSuH', '17dX6bigpk185C4qDqSYCgki5pSgthH9zU']","['1P9Etcu25fhUNTn7xt5PxQVv295K6SnS9p', 'bc1qdqk0a65v2vwn7ywyshdaufmde98nk49pvqsr9r']","[491095424, 351155108]","[477205313, 365032426]",12793,P2WPKH,185.74.123.18,45430,104.102.26.170,18333,IR,16509,SCEN_NORMAL_00018
4fc1bf89d2eb5c81808c0099b0b4145366a132119b805e698531d4ca06ba63c2,2026-01-01T00:13:10+00:00,"['3A6aLN2FS83ciBjGuK4ryK2zFtFZT7GSYM', '3fZD1BggJEevDtmDMtiGgctBmfXpXuiQ3q']","['1jest9iABgyYbtEr2hsneg6VdCkCnguzuD', 'bc1qxa6t7l5ygdev7h5qlhfk902fxakkgdsv30pztf']","[53285955, 459946713]","[131569934, 381650329]",12405,P2WPKH,168.144.100.179,17898,104.168.233.215,8333,SG,9009,SCEN_NORMAL_00019
03f1b4c6c46d93d4dafb437361db58e69a9bcac6e49b604ab16daaee077a5ce4,2026-01-01T00:14:28+00:00,['bc1qjd6c9fgc8n20x8f90lkjquxy5rk8xss0lnug67'],"['1mZuHvf8kfAoTq4CCgdS6EfXq7At7k6RkL', 'bc1q0ygjer2j038l540af3e4m2mc969d2t07frr2jd']",[251656087],"[156142920, 95506871]",6296,P2WPKH,168.185.210.165,15728,168.58.202.72,8333,CA,13335,SCEN_NORMAL_00020
9d2f5904650269ccdf37f04bf191d263034144ea2eab8dc9d2a5f3e6ac887af4,2026-01-01T00:14:42+00:00,"['3sRMCvpK7pMYF5jZ4A2K2H5nz1Wt7d59fr', '3eEQEz5j62y8oMZLQSVvFy6uFX4m3omn5j']","['bc1qkhg976v326fg2eugwk0cvpkafp76s7qqj3x8s6', 'bc1qh5h4lder2zv4kpuy86qy6ntjh89pemrq7ksuu8']","[343033829, 52384702]","[283502137, 111901756]",14638,P2WPKH,104.73.202.156,65368,185.237.215.57,8333,JP,14061,SCEN_NORMAL_00021
a51ef7d6d23e333f915b7e6bc07a36e593a270f35501b63df9f37c9140462dd9,2026-01-01T00:14:55+00:00,['38LaewgaHJXDSqwAfnnQZa1EukwaVeUU6G'],"['1XkZoYxWg9YqXJFFBZqtN2UadqVYQ4GyPt', 'bc1q2kmg6y7pld8u7glkyq3m243m75davv47zmdd35']",[399749177],"[110919680, 288822896]",6601,P2WPKH,78.187.226.105,2052,203.228.133.130,8332,NL,15169,SCEN_NORMAL_00022
2e060d224e180d79bed81c7cc0e80bbee352a1b1d78cef88237614d2ad565664,2026-01-01T00:15:11+00:00,['1o3NNyURrEkc3h7kxojTUp2pkg7qabPHAL'],"['bc1qhevkclnea2vnkg9u5lgm4fy5qake835puh2rh5', 'bc1q7wcg0ln54j82w39kgfwwulyknvujumvvzl9rrn']",[475063027],"[99843586, 375206241]",13200,P2WPKH,168.116.20.77,29214,142.70.246.146,8333,PA,16276,SCEN_NORMAL_00023
55f37f5776c5680e9f5007b63566b75bbfcb478fb1dcf33caccc34b86734fe9f,2026-01-01T00:16:26+00:00,['1wr7pZ4nBWfqoWVBSoUzEaJkr7rVyni1CF'],"['3U1XqyzVxxpaPFkWDHosw2Fcf8BNnvBvVj', 'bc1q00hl22htd4lkamggqxssy2fmdrkmdlrgn4vmg5']",[430929338],"[312102803, 118814535]",12000,P2WPKH,168.110.158.51,15116,198.136.45.64,8333,JP,24940,SCEN_NORMAL_00024
0c13bad2b1d653f30279d1dc500d566792a6a1ae362a65dfc4c1e833ad4525c8,2026-01-01T00:16:49+00:00,['3YdwVYentMmM1fkFYaCk1PNm8PCF5tVvTq'],"['33KwWyFpyGaPRiEKsFjDuytJvXRCo4cbZ8', 'bc1qhuxghcqqsz387ma4uypgk8q9qsua0p9uw2m8f9']",[165031419],"[89119196, 75907427]",4796,P2WPKH,45.42.210.61,61365,185.197.158.68,8333,US,13335,SCEN_NORMAL_00025
9fefdcee3c57307d74be57872c15a685445a67ae847c661863c89b2b65292f34,2026-01-01T00:17:00+00:00,['37krTBvtpfJ3MDDvvheaSqxXVLbcVQS1s8'],"['3cpL8Ca2i8Euat1SnvAaTsHADaRww51Wta', 'bc1q6vc9npcld02emaq63dqkxsm80z4gnrs2muryla']",[100338801],"[64690174, 35632866]",15761,P2WPKH,78.118.79.179,37767,104.128.149.148,9333,IN,15169,SCEN_BURST_00026
ee7cf40d7ed232b17d0d16cab61cec552614cd8cadce1d259965312d4462ed7c,2026-01-01T00:17:05+00:00,['3ixT53eE43HW7WNrNa4yS5y8Q1GkZNzZxL'],"['3FYwLrR1WhyUYECpM71cy1Ws7SrbhQEKk9', 'bc1q6lcc7mdt4f0lpj594kz33mxas7qkcrz4u8cygn']",[474152675],"[192154542, 281984358]",13775,P2WPKH,78.118.79.71,36336,104.234.234.158,18333,IN,15169,SCEN_BURST_00026
3e320a6888641fa9d0de85696e3c5a5666c3ecbc04375d9d57556b7ada52999b,2026-01-01T00:17:08+00:00,['3r85sr11QEPq7u74RvPzRnmUVPrgaWwYjt'],"['3fNTP7ssbtQ5TRukDsHjAQMHDekyK5Yq1y', 'bc1qntygnppk6mkl3wspqstka632j9pnp9szgpw9pm']",[308165745],"[195205413, 112950214]",10118,P2WPKH,78.118.79.19,38685,178.193.126.68,8333,IN,15169,SCEN_BURST_00026
f976aa1682c4d70a9f2bfd793e01e1fdf3b198ed5d1fab603667cefbdb6778bb,2026-01-01T00:17:12+00:00,['3yzG1dTAp4qevYAzxBV4ZKAs3MvBS1JmbD'],"['bc1qe66h0xvtrz7v70ye859psm4k4zwxg2ujzyegdx', 'bc1q3peq5fcgwzm4mrxv0ljeyz6e8gaqyww5mdxduy']",[200380926],"[86804173, 113556904]",19849,P2WPKH,78.118.79.189,17384,185.55.75.33,8332,IN,15169,SCEN_BURST_00026
9456d096418fa395091263276f74fa5ccc8bbddbe0df7f771506ae1f23e281d9,2026-01-01T00:17:21+00:00,['bc1q6lcc7mdt4f0lpj594kz33mxas7qkcrz4u8cygn'],"['3hzQ8ebotzrSmJFUpFVXbJ7FWXfud1tWcn', 'bc1q2c69wthxnymt6pg0ew4xex75emup85x9fn9mjz']",[281984358],"[94085683, 187885127]",13548,P2WPKH,78.118.79.118,36350,51.224.208.243,8333,IN,15169,SCEN_BURST_00026
ea73ea0b43be1a300c29e344fc9e9d2e3f46c9ed4ddc8ee240cb05e2d7791590,2026-01-01T00:18:51+00:00,['bc1qz7a0kcl2dzls78vmmgfye2433td6g4j70k4sgf'],"['3dP5bFumCvf95oKqrbB6y8qAg3QsJn773x', 'bc1q4lz6vw9xrvdt6t09dfvdy8q3xw8mls4dsk2dfr']",[215457724],"[68595362, 146853163]",9199,P2WPKH,51.80.164.93,41858,178.235.20.67,8333,SG,24940,SCEN_COORDINATED_00027
f62d626eef68413301293d6277a4b5b74d1b00a059b7dc2186ada2d57a857a7f,2026-01-01T00:19:00+00:00,['bc1q937lnmyjfcuc5c2h0fx23ntjegaj9cc5uc70m5'],"['3dP5bFumCvf95oKqrbB6y8qAg3QsJn773x', 'bc1qgukucnpq9thraf3pv8pa4wds2tr20f677z20qe']",[451906916],"[211736194, 240167601]",3121,P2WPKH,31.123.215.127,60182,198.93.168.9,18333,CH,60068,SCEN_COORDINATED_00027
fcd2b8adb9fad2af64475a6ad6fe08ac3c9e8b3c1d571c3cda6aed7cf27267a8,2026-01-01T00:19:05+00:00,['1qn9QoowaUE7LrH6Wx3uRKhRBPqQqKxx3C'],"['3dP5bFumCvf95oKqrbB6y8qAg3QsJn773x', 'bc1qjwv8srrhqwdn7ccm9vw98a6p3pk36qty078ph3']",[368986452],"[112445697, 256534278]",6477,P2WPKH,78.86.160.65,32876,51.92.162.149,18333,NL,16509,SCEN_COORDINATED_00027
53b60bf76b8749f7a6aa26d75711a087ac00c87a5d2ef3f821e14146a38e3ad7,2026-01-01T00:19:39+00:00,['1z6chJhdtgbm98RCyen2zc5Ytm4RhZTjyp'],"['3dP5bFumCvf95oKqrbB6y8qAg3QsJn773x', 'bc1q7mrjhadadklw4c044u8satzpphvq3vzkj9um9w']",[496803109],"[314580554, 182214352]",8203,P2WPKH,142.49.207.171,443,203.4.209.28,8332,GB,60068,SCEN_COORDINATED_00027
4f6ef59359e5d05410231cd2c2baaed5f25a3c0a78221c35c79132799a390387,2026-01-01T00:21:06+00:00,['1ANsJ3jN9WbSKzunVebvJ5MX6r4y4iWFNG'],"['3s8Z1s7CgkQPZJjJMVDMBRH3tV7moLwhd6', 'bc1q8xjyrqk0ceh8cpxl8jnf0lv4yewp8cftzt9nsn']",[307457625],"[203236549, 104208507]",12569,P2WPKH,104.45.115.126,12837,85.14.179.81,18333,NL,16276,SCEN_NORMAL_00028
81a0d87771e444af4e907265ab4b909bd16bc76080ac6f3e3fc5fa109bd23aa9,2026-01-01T00:21:14+00:00,['1ZpV3fNFK2eysPw9uxsqKot2tZV7mNtkKd'],"['3BjE5Y99Mfn3Gh9HxF4eGaw7UHsocpeNTg', 'bc1qax77pecm552v0yuwvkdk58t6zu7p3mg30665vx']",[300830541],"[132898203, 167925044]",7294,P2WPKH,185.133.133.151,10140,203.31.200.84,8333,NL,7018,SCEN_NORMAL_00029
ac49c41e496d5c9a09a9691f36b3fb0dd6396cd60839d347b6453beef7e99767,2026-01-01T00:22:15+00:00,['1JD2b3tKwVXuEhu9fy4nMokR6KHVwQKv4v'],"['1bui2A8FgNdxvwf44LuattVkRNA1DKooVo', 'bc1qqlple65t2rs5gudtfz38pemkzja90as6u98man']",[359247234],"[248910575, 110326098]",10561,P2WPKH,185.147.145.14,6694,51.1.81.128,8333,SG,15169,SCEN_NORMAL_00030
8c5fdce0040f968f14dfb2575fd7050850f926c0457d3b0cee6c67f1c3dfea63,2026-01-01T00:22:39+00:00,['bc1q0k7jwt6ekyzy2rlnqcypevmeff2h4emh2ner74'],"['bc1qh87w090fmj05ueaf2d6pzes8hrh2fxynywcy24', 'bc1qscejjhlv33ava6aquruhwstw2ws46erwwktw2d']",[207557073],"[88551681, 118998414]",6978,P2WPKH,168.36.155.52,53951,168.75.179.68,8333,DE,13335,SCEN_NORMAL_00031
c053b6991c9da43453da0f97760f966d30d798bdbe6dd956b58cd2d2e4f7aa79,2026-01-01T00:22:53+00:00,['1HXV3B93jH96CPCkchQihQ4jRh3BCRpRDo'],['bc1q8lw6m809fe70g8m78vlczzl4elycnppfdh8vf9'],[457911226],[457902572],8654,P2WPKH,78.57.165.249,47074,168.203.189.26,8333,US,13335,SCEN_MULTIHOP_00032
8b90e47536b44550ead886e174374eebb3477879bd60ff94c626afd6cb105975,2026-01-01T00:23:15+00:00,['bc1q8lw6m809fe70g8m78vlczzl4elycnppfdh8vf9'],['bc1qpljwd5n3zeqznlpkkxlhf30ked37tc3er4zd5m'],[457902572],[457898498],4074,P2WPKH,45.138.172.62,51947,45.98.206.234,8333,DE,16509,SCEN_MULTIHOP_00032
7004a1fa0802180daed3545c23b7868169fbe3212ce42a088d36c80109c7ee35,2026-01-01T00:23:29+00:00,['bc1qpljwd5n3zeqznlpkkxlhf30ked37tc3er4zd5m'],"['bc1qpt0fpry00dnuhau0pl6pm0ggrau4z8sumkyzp0', 'bc1qzt934pqe2jx6xe3zu00hnf4a6jgpshtscmy34l']",[457898498],"[381082275, 76811979]",4244,P2WPKH,168.105.242.142,1298,51.64.133.165,9333,SE,14061,SCEN_MULTIHOP_00032
814548fe2f2f56892661009de6763d9585e64d7489118bcb29b28d5af17d8367,2026-01-01T00:24:33+00:00,['bc1q267qstzesqfg0g3x7ynx95anmzedhlw5qhafep'],"['3o97a1jgdwxUtX1qGhidEmkt9bx9h5sUHQ', 'bc1q3mklhl0d9rtnzz72neawlupqqjx44msfrnj0w0']",[215245843],"[117025608, 98213191]",7044,P2WPKH,45.36.95.3,53749,142.10.79.67,8333,US,13335,SCEN_NORMAL_00033
6d04964333313f54f29629b8df2e4a206069200407637223a8793cde7d70c902,2026-01-01T00:25:03+00:00,['31CerXbgvpQUH9Kd4Y2pDTe1FhhVHYZiJV'],"['bc1qxy2rp99yy29v4mxtywdqtvm55fq0wvlswcwtef', 'bc1q5j4csy423wgtmkse7py7v69ml457evhd7mfvde']",[223964870],"[130975195, 92980528]",9147,P2WPKH,104.69.120.125,42498,31.116.29.28,8333,US,24940,SCEN_NORMAL_00034
6bd9fa10053c0ddae4a40b2609a7cd123c0a02a2da763c84d831574c7c99f8f7,2026-01-01T00:25:26+00:00,['1rGLvkKe29aJ4rfqqTyHujCGe9nXVbvEk9'],"['3G3Jp8usRiS9upyJx655ZonqoT21pvbfA7', 'bc1q4kmtlprympaxpk0w92g7m782qar6vuej48lngv']",[366472437],"[90502825, 275966860]",2752,P2WPKH,45.65.74.172,60502,85.15.50.4,8333,US,13335,SCEN_NORMAL_00035
a7d32751ce467ccc51854019f638ffb9ac432df5af2e6ea31dcf94d531e2cc94,2026-01-01T00:25:39+00:00,"['1Xcw5ycvoKEfmFgwQviVocxxHVTxP1NLYR', '1JoAhDuXjK3Mh6Xn5sVQXiwFBAcDU8Da8L', '1jGkKo1DTCXhNRAePA9ovpK9fFAUWHnNtA', '1XPfwvzZp7VqiE5r7U2y6nv9Ko1qDU4DT1', '1nPmaJecXPnPsthBav5t3jyneE7gfiFZdS', '1xNaoTCSZuP2FvbMhr1yJJtywcRi4746Sj', '17geibhdEfRmp3YDD8CQTmpS5HyA3R98Hr', '1dGwiKk97Yuw8j8M9AD8CbiuqK6tQhuvCW', '1uCQGqAuJBMxuJmsVPdMXRCLueCfrbgTj7', '1a8V3BU9JMbP9AKujF6UxV94cFocazaLmj', '1yCTtivMf6fK1spTzUgvH9Mz3wQNRjAeVN', '1emUB8fZPpkpsh8NQhomDcZKqUdiVPujGa', '1uBYpUU58mD7oXRqy8vNpzhmZpTQpm1yJn', '1VBahK381UWonSJxhjPjJ3PU3Bw4nj5aVE', '1ych4hwof4PruhGZ1PkFJTN2rDAKn2wwE2', '1tkNiJphCFxhLqafaEqXirTqGZeNhT4agq', '1NKYVHTp46j6i3cJyDgxne4w6UruhhGPaY', '1MD21gqQvnhZiK3GioJLgdo5odQotnyH18']",['3UDjM5a8FbpppQe69cjCrEAGBAi3FVNidR'],"[5208365844, 18542075850, 12131769920, 4110817722, 16599666160, 3307044775, 3544741860, 12676161036, 9329988870, 6537368502, 4581000140, 2493178435, 8877379000, 22025224575, 6704302260, 12912371094, 13780564350, 707507280]",[164069489389],38284,P2SH,168.77.206.47,19356,31.34.195.166,8333,US,16509,SCEN_FAN_IN_00036
